"","x"
"2514","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified"
"2515","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales"
"2516","k__Fungi; p__Ascomycota"
"2517","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Boletinellaceae; g__Boletinellus"
"2518","k__Fungi; p__Ascomycota"
"2519","k__Fungi; p__Ascomycota"
"2520","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2521","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__unidentified; g__unidentified; s__unidentified"
"2522","k__Fungi; p__Ascomycota"
"2523","k__Fungi; p__Ascomycota"
"2524","k__Fungi; p__Ascomycota"
"2525","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2526","k__Fungi; p__Ascomycota"
"2527","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2528","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2529","k__Fungi; p__Ascomycota"
"2530","k__Fungi; p__Basidiomycota; c__Microbotryomycetes; o__Leucosporidiales; f__unidentified; g__unidentified; s__unidentified"
"2531","k__Fungi; p__Ascomycota"
"2532","k__Fungi; p__Ascomycota"
"2533","k__Fungi; p__Ascomycota"
"2534","k__Fungi; p__Ascomycota"
"2535","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2536","k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__Rhizophlyctis_rosea"
"2537","k__Fungi; p__Ascomycota"
"2538","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Thelephorales; f__Thelephoraceae; g__Tomentella; s__unidentified"
"2539","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Myxotrichaceae; g__Oidiodendron; s__Oidiodendron_maius"
"2540","k__Fungi; p__Ascomycota"
"2541","k__Fungi; p__Ascomycota; c__Sordariomycetes"
"2542","k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Cystobasidiaceae"
"2543","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Physalacriaceae; g__Armillaria; s__Armillaria_mellea"
"2544","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Lycoperdaceae; g__Bovista"
"2545","k__Fungi; p__Ascomycota"
"2546","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2547","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Rosellinia; s__Rosellinia_subiculata"
"2548","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinopsis"
"2549","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__Mortierella_hyalina"
"2550","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__Venturia; s__Venturia_inaequalis"
"2551","k__Fungi; p__Ascomycota"
"2552","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2553","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2554","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales"
"2555","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__unidentified"
"2556","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2557","k__Fungi; p__Ascomycota"
"2558","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2559","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2560","k__Fungi; p__Ascomycota"
"2561","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae"
"2562","k__Fungi; p__Ascomycota"
"2563","k__Fungi; p__Ascomycota"
"2564","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Ophiostomatales; f__Ophiostomataceae"
"2565","k__Fungi; p__Ascomycota"
"2566","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__unidentified; g__unidentified; s__unidentified"
"2567","k__Fungi; p__Ascomycota"
"2568","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Diatrypaceae"
"2569","k__Fungi; p__Ascomycota"
"2570","k__Fungi; p__Ascomycota"
"2571","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2572","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae"
"2573","k__Fungi; p__Ascomycota"
"2574","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales"
"2575","k__Fungi; p__Ascomycota"
"2576","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__unidentified"
"2577","k__Fungi; p__Ascomycota"
"2578","k__Fungi"
"2579","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia"
"2580","k__Fungi; p__Ascomycota"
"2581","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2582","k__Fungi; p__Ascomycota"
"2583","k__Fungi"
"2584","k__Fungi; p__Ascomycota"
"2585","k__Fungi; p__Ascomycota"
"2586","k__Fungi; p__Ascomycota"
"2587","k__Fungi; p__Ascomycota"
"2588","k__Fungi; p__Ascomycota"
"2589","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__unidentified"
"2590","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales"
"2591","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2592","k__Fungi; p__Ascomycota"
"2593","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Ascobolaceae; g__Ascobolus; s__Ascobolus_crenulatus"
"2594","k__Fungi; p__Ascomycota"
"2595","k__Fungi; p__Ascomycota"
"2596","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales"
"2597","k__Fungi; p__Ascomycota"
"2598","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2599","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2600","k__Fungi; p__Ascomycota"
"2601","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae"
"2602","k__Fungi; p__Ascomycota"
"2603","k__Fungi; p__Ascomycota"
"2604","k__Fungi; p__Ascomycota"
"2605","k__Fungi; p__Ascomycota"
"2606","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2607","k__Fungi; p__Ascomycota"
"2608","k__Fungi; p__Ascomycota"
"2609","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae; g__Mortierella; s__unidentified"
"2610","k__Fungi; p__Ascomycota"
"2611","k__Fungi; p__Ascomycota"
"2612","k__Fungi; p__Ascomycota"
"2613","k__Fungi; p__Ascomycota"
"2614","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Entolomataceae; g__Entoloma; s__Entoloma_caccabus"
"2615","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Geastrales; f__Geastraceae; g__Geastrum"
"2616","k__Fungi; p__Ascomycota"
"2617","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__unidentified; g__unidentified; s__unidentified"
"2618","k__Fungi; p__Ascomycota"
"2619","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales"
"2620","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2621","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora"
"2622","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2623","k__Fungi; p__Ascomycota"
"2624","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2625","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2626","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_salmonis"
"2627","k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"2628","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2629","k__Fungi; p__Ascomycota"
"2630","k__Fungi; p__Ascomycota"
"2631","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__unidentified; g__unidentified; s__unidentified"
"2632","k__Fungi; p__Ascomycota"
"2633","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Coprinellus; s__unidentified"
"2634","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2635","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2636","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2637","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2638","k__Fungi"
"2639","k__Fungi; p__Ascomycota"
"2640","k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__GS33; f__unidentified; g__unidentified; s__unidentified"
"2641","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia; s__Scutellinia_scutellata"
"2642","k__Fungi; p__Basidiomycota"
"2643","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2644","k__Fungi; p__Basidiomycota; c__Cystobasidiomycetes"
"2645","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2646","k__Fungi; p__Ascomycota"
"2647","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2648","k__Fungi; p__Ascomycota"
"2649","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__unidentified; s__unidentified"
"2650","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Stereaceae; g__Stereum; s__Stereum_hirsutum"
"2651","k__Fungi; p__Ascomycota"
"2652","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Savoryellales; f__unidentified; g__unidentified; s__unidentified"
"2653","k__Fungi; p__Ascomycota"
"2654","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2655","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Trichosphaeriaceae; g__Nigrospora"
"2656","k__Fungi; p__Basidiomycota; c__Microbotryomycetes"
"2657","k__Fungi; p__Ascomycota"
"2658","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae"
"2659","k__Fungi; p__Chytridiomycota"
"2660","k__Fungi; p__Ascomycota"
"2661","k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Stictidaceae; g__Ostropa; s__Ostropa_barbara"
"2662","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2663","k__Fungi; p__Ascomycota"
"2664","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2665","k__Fungi; p__Ascomycota"
"2666","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2667","k__Fungi; p__Chytridiomycota"
"2668","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales"
"2669","k__Fungi; p__Ascomycota"
"2670","k__Fungi; p__Ascomycota"
"2671","k__Fungi; p__Ascomycota"
"2672","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales"
"2673","k__Fungi; p__Ascomycota"
"2674","k__Fungi; p__Ascomycota"
"2675","k__Fungi; p__Ascomycota"
"2676","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2677","k__Fungi; p__Ascomycota"
"2678","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum"
"2679","k__Fungi; p__Ascomycota"
"2680","k__Fungi; p__Ascomycota"
"2681","k__Fungi; p__Ascomycota"
"2682","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2683","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2684","k__Fungi"
"2685","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Venturiaceae; g__unidentified; s__unidentified"
"2686","k__Fungi; p__Ascomycota"
"2687","k__Fungi; p__Ascomycota"
"2688","k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales"
"2689","k__Fungi; p__Ascomycota"
"2690","k__Fungi; p__Ascomycota"
"2691","k__Fungi"
"2692","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae"
"2693","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2694","k__Fungi; p__Ascomycota"
"2695","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2696","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2697","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Clitocybe; s__unidentified"
"2698","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2699","k__Fungi"
"2700","k__Fungi; p__Basidiomycota"
"2701","k__Fungi; p__Ascomycota"
"2702","k__Fungi; p__Ascomycota"
"2703","k__Fungi; p__Ascomycota"
"2704","k__Fungi; p__Ascomycota"
"2705","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2706","k__Fungi"
"2707","k__Fungi; p__Ascomycota"
"2708","k__Fungi; p__Ascomycota"
"2709","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2710","k__Fungi; p__Ascomycota"
"2711","k__Fungi; p__Ascomycota"
"2712","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2713","k__Fungi; p__Ascomycota"
"2714","k__Fungi; p__Ascomycota"
"2715","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Sebacinales; f__unidentified; g__unidentified; s__unidentified"
"2716","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Polyporales; f__Ganodermataceae; g__Ganoderma"
"2717","k__Fungi; p__Ascomycota"
"2718","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2719","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae; g__Tulostoma; s__unidentified"
"2720","k__Fungi; p__Ascomycota"
"2721","k__Fungi; p__Ascomycota"
"2722","k__Fungi; p__Ascomycota"
"2723","k__Fungi; p__Ascomycota"
"2724","k__Fungi"
"2725","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae"
"2726","k__Fungi; p__Ascomycota"
"2727","k__Fungi; p__Ascomycota"
"2728","k__Fungi; p__Ascomycota"
"2729","k__Fungi; p__Ascomycota"
"2730","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2731","k__Fungi; p__Ascomycota"
"2732","k__Fungi; p__Ascomycota"
"2733","k__Fungi; p__Ascomycota"
"2734","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2735","k__Fungi; p__Ascomycota"
"2736","k__Fungi; p__Ascomycota"
"2737","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__unidentified; g__unidentified; s__unidentified"
"2738","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2739","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariaceae; g__Hypoxylon; s__unidentified"
"2740","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Tricholomataceae; g__Tricholoma; s__unidentified"
"2741","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Elaphomycetaceae; g__Elaphomyces; s__Elaphomyces_muricatus"
"2742","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Rotiferophthora"
"2743","k__Fungi; p__Ascomycota"
"2744","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales"
"2745","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2746","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2747","k__Fungi; p__Ascomycota"
"2748","k__Fungi"
"2749","k__Fungi; p__Ascomycota"
"2750","k__Fungi; p__Ascomycota"
"2751","k__Fungi; p__Ascomycota"
"2752","k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified"
"2753","k__Fungi; p__Ascomycota"
"2754","k__Fungi"
"2755","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae; g__Metarhizium"
"2756","k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Filobasidiales; f__Piskurozymaceae; g__Piskurozyma; s__unidentified"
"2757","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2758","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2759","k__Fungi; p__Ascomycota"
"2760","k__Fungi; p__Ascomycota"
"2761","k__Fungi; p__Ascomycota"
"2762","k__Fungi; p__Ascomycota"
"2763","k__Fungi; p__Ascomycota"
"2764","k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales"
"2765","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium; s__Scolecobasidium_constrictum"
"2766","k__Fungi; p__unidentified; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified"
"2767","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2768","k__Fungi; p__Chytridiomycota; c__Spizellomycetes; o__Spizellomycetales; f__Spizellomycetaceae; g__Spizellomyces"
"2769","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2770","k__Fungi; p__Ascomycota"
"2771","k__Fungi; p__Ascomycota"
"2772","k__Fungi; p__Ascomycota"
"2773","k__Fungi; p__Mucoromycota; c__Mucoromycetes; o__Mucorales; f__Mucoraceae; g__Mucor; s__Mucor_hiemalis"
"2774","k__Fungi; p__Ascomycota"
"2775","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2776","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2777","k__Fungi; p__Ascomycota"
"2778","k__Fungi; p__Ascomycota"
"2779","k__Fungi"
"2780","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium"
"2781","k__Fungi; p__Ascomycota"
"2782","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Sordariales; f__Lasiosphaeriaceae; g__Podospora; s__unidentified"
"2783","k__Fungi; p__Ascomycota"
"2784","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2785","k__Fungi; p__Ascomycota"
"2786","k__Fungi; p__Ascomycota"
"2787","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2788","k__Fungi; p__Ascomycota"
"2789","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Bionectriaceae"
"2790","k__Fungi; p__Ascomycota"
"2791","k__Fungi; p__Ascomycota"
"2792","k__Fungi; p__Ascomycota"
"2793","k__Fungi; p__Ascomycota"
"2794","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces"
"2795","k__Fungi; p__Ascomycota"
"2796","k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Scolecobasidium"
"2797","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Russulales; f__Bondarzewiaceae; g__Bondarzewia; s__Bondarzewia_mesenterica"
"2798","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2799","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Ustilaginoidea; s__Ustilaginoidea_virens"
"2800","k__Fungi; p__Ascomycota"
"2801","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales"
"2802","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2803","k__Fungi; p__Ascomycota"
"2804","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_moniliae"
"2805","k__Fungi; p__Ascomycota"
"2806","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Onygenales; f__Onygenaceae"
"2807","k__Fungi; p__Ascomycota"
"2808","k__Fungi; p__Ascomycota"
"2809","k__Fungi; p__Ascomycota"
"2810","k__Fungi; p__Ascomycota"
"2811","k__Fungi; p__Ascomycota"
"2812","k__Fungi; p__Ascomycota; c__Leotiomycetes"
"2813","k__Fungi; p__Ascomycota"
"2814","k__Fungi; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Saccharomycodaceae; g__Hanseniaspora"
"2815","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2816","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae"
"2817","k__Fungi; p__Ascomycota"
"2818","k__Fungi; p__Ascomycota"
"2819","k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium"
"2820","k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Stictidaceae; g__Ostropa; s__Ostropa_barbara"
"2821","k__Fungi; p__Ascomycota"
"2822","k__Fungi"
"2823","k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Inocybaceae; g__Inocybe"
"2824","k__Fungi"
"2825","k__Fungi; p__Ascomycota"
"2826","k__Fungi; p__Ascomycota"
"2827","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2828","k__Fungi; p__Ascomycota"
"2829","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
"2830","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales"
"2831","k__Fungi; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae; g__Scutellinia"
"2832","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Chaetosphaeriales; f__Chaetosphaeriaceae; g__Chaetosphaeria"
"2833","k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma"
"2834","k__Fungi; p__Ascomycota"
"2835","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__unidentified; g__unidentified; s__unidentified"
"2836","k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales; f__Helotiaceae; g__Claussenomyces; s__unidentified"
